#  E (eV)   dos(E)     Int dos(E) EFermi =    8.585 eV
  -9.701  0.3558E-84  0.1067E-84
  -9.700  0.3558E-84  0.1071E-84
  -9.699  0.3558E-84  0.1075E-84
  -9.698  0.3558E-84  0.1078E-84
  -9.697  0.3558E-84  0.1082E-84
  -9.696  0.3558E-84  0.1085E-84
  -9.695  0.3558E-84  0.1089E-84
  -9.694  0.3558E-84  0.1092E-84
  -9.693  0.3558E-84  0.1096E-84
  -9.692  0.3558E-84  0.1099E-84
  -9.691  0.3558E-84  0.1103E-84
  -9.690  0.3558E-84  0.1107E-84
  -9.689  0.3558E-84  0.1110E-84
  -9.688  0.3558E-84  0.1114E-84
  -9.687  0.3558E-84  0.1117E-84
  -9.686  0.3558E-84  0.1121E-84
  -9.685  0.3558E-84  0.1124E-84
  -9.684  0.3558E-84  0.1128E-84
  -9.683  0.3558E-84  0.1131E-84
  -9.682  0.3558E-84  0.1135E-84
  -9.681  0.3558E-84  0.1139E-84
  -9.680  0.3558E-84  0.1142E-84
  -9.679  0.3558E-84  0.1146E-84
  -9.678  0.3558E-84  0.1149E-84
  -9.677  0.3558E-84  0.1153E-84
  -9.676  0.3558E-84  0.1156E-84
  -9.675  0.3558E-84  0.1160E-84
  -9.674  0.3558E-84  0.1163E-84
  -9.673  0.3558E-84  0.1167E-84
  -9.672  0.3558E-84  0.1171E-84
  -9.671  0.3558E-84  0.1174E-84
  -9.670  0.3558E-84  0.1178E-84
  -9.669  0.3558E-84  0.1181E-84
  -9.668  0.3558E-84  0.1185E-84
  -9.667  0.3558E-84  0.1188E-84
  -9.666  0.3558E-84  0.1192E-84
  -9.665  0.3558E-84  0.1195E-84
  -9.664  0.3558E-84  0.1199E-84
  -9.663  0.3558E-84  0.1203E-84
  -9.662  0.3558E-84  0.1206E-84
  -9.661  0.3558E-84  0.1210E-84
  -9.660  0.3558E-84  0.1213E-84
  -9.659  0.3558E-84  0.1217E-84
  -9.658  0.3558E-84  0.1220E-84
  -9.657  0.3558E-84  0.1224E-84
  -9.656  0.3558E-84  0.1227E-84
  -9.655  0.3558E-84  0.1231E-84
  -9.654  0.3558E-84  0.1235E-84
  -9.653  0.3558E-84  0.1238E-84
  -9.652  0.3558E-84  0.1242E-84
  -9.651  0.3558E-84  0.1245E-84
  -9.650  0.3558E-84  0.1249E-84
  -9.649  0.3558E-84  0.1252E-84
  -9.648  0.3558E-84  0.1256E-84
  -9.647  0.3558E-84  0.1260E-84
  -9.646  0.3558E-84  0.1263E-84
  -9.645  0.3558E-84  0.1267E-84
  -9.644  0.3558E-84  0.1270E-84
  -9.643  0.3558E-84  0.1274E-84
  -9.642  0.3558E-84  0.1277E-84
  -9.641  0.3558E-84  0.1281E-84
  -9.640  0.3558E-84  0.1284E-84
  -9.639  0.3558E-84  0.1288E-84
  -9.638  0.3558E-84  0.1292E-84
  -9.637  0.3558E-84  0.1295E-84
  -9.636  0.3558E-84  0.1299E-84
  -9.635  0.3558E-84  0.1302E-84
  -9.634  0.3558E-84  0.1306E-84
  -9.633  0.3558E-84  0.1309E-84
  -9.632  0.3558E-84  0.1313E-84
  -9.631  0.3558E-84  0.1316E-84
  -9.630  0.3558E-84  0.1320E-84
  -9.629  0.3558E-84  0.1324E-84
  -9.628  0.3558E-84  0.1327E-84
  -9.627  0.3558E-84  0.1331E-84
  -9.626  0.3558E-84  0.1334E-84
  -9.625  0.3558E-84  0.1338E-84
  -9.624  0.3558E-84  0.1341E-84
  -9.623  0.3558E-84  0.1345E-84
  -9.622  0.3558E-84  0.1348E-84
  -9.621  0.3558E-84  0.1352E-84
  -9.620  0.3558E-84  0.1356E-84
  -9.619  0.3558E-84  0.1359E-84
  -9.618  0.3558E-84  0.1363E-84
  -9.617  0.3558E-84  0.1366E-84
  -9.616  0.3558E-84  0.1370E-84
  -9.615  0.3558E-84  0.1373E-84
  -9.614  0.3558E-84  0.1377E-84
  -9.613  0.3558E-84  0.1380E-84
  -9.612  0.3558E-84  0.1384E-84
  -9.611  0.3558E-84  0.1388E-84
  -9.610  0.3558E-84  0.1391E-84
  -9.609  0.3558E-84  0.1395E-84
  -9.608  0.3558E-84  0.1398E-84
  -9.607  0.3558E-84  0.1402E-84
  -9.606  0.3558E-84  0.1405E-84
  -9.605  0.3558E-84  0.1409E-84
  -9.604  0.3558E-84  0.1413E-84
  -9.603  0.3558E-84  0.1416E-84
  -9.602  0.3558E-84  0.1420E-84
  -9.601  0.3558E-84  0.1423E-84
  -9.600  0.3558E-84  0.1427E-84
  -9.599  0.3558E-84  0.1430E-84
  -9.598  0.3558E-84  0.1434E-84
  -9.597  0.3558E-84  0.1437E-84
  -9.596  0.3558E-84  0.1441E-84
  -9.595  0.3558E-84  0.1445E-84
  -9.594  0.3558E-84  0.1448E-84
  -9.593  0.3558E-84  0.1452E-84
  -9.592  0.3558E-84  0.1455E-84
  -9.591  0.3558E-84  0.1459E-84
  -9.590  0.3558E-84  0.1462E-84
  -9.589  0.3558E-84  0.1466E-84
  -9.588  0.3558E-84  0.1469E-84
  -9.587  0.3558E-84  0.1473E-84
  -9.586  0.3558E-84  0.1477E-84
  -9.585  0.3558E-84  0.1480E-84
  -9.584  0.3558E-84  0.1484E-84
  -9.583  0.3558E-84  0.1487E-84
  -9.582  0.3558E-84  0.1491E-84
  -9.581  0.3558E-84  0.1494E-84
  -9.580  0.3558E-84  0.1498E-84
  -9.579  0.3558E-84  0.1501E-84
  -9.578  0.3558E-84  0.1505E-84
  -9.577  0.3558E-84  0.1509E-84
  -9.576  0.3558E-84  0.1512E-84
  -9.575  0.3558E-84  0.1516E-84
  -9.574  0.3558E-84  0.1519E-84
  -9.573  0.3558E-84  0.1523E-84
  -9.572  0.3558E-84  0.1526E-84
  -9.571  0.3558E-84  0.1530E-84
  -9.570  0.3558E-84  0.1533E-84
  -9.569  0.3558E-84  0.1537E-84
  -9.568  0.3558E-84  0.1541E-84
  -9.567  0.3558E-84  0.1544E-84
  -9.566  0.3558E-84  0.1548E-84
  -9.565  0.3558E-84  0.1551E-84
  -9.564  0.3558E-84  0.1555E-84
  -9.563  0.3558E-84  0.1558E-84
  -9.562  0.3558E-84  0.1562E-84
  -9.561  0.3558E-84  0.1565E-84
  -9.560  0.3558E-84  0.1569E-84
  -9.559  0.3558E-84  0.1573E-84
  -9.558  0.3558E-84  0.1576E-84
  -9.557  0.3558E-84  0.1580E-84
  -9.556  0.3558E-84  0.1583E-84
  -9.555  0.3558E-84  0.1587E-84
  -9.554  0.3558E-84  0.1590E-84
  -9.553  0.3558E-84  0.1594E-84
  -9.552  0.3558E-84  0.1598E-84
  -9.551  0.3558E-84  0.1601E-84
  -9.550  0.3558E-84  0.1605E-84
  -9.549  0.3558E-84  0.1608E-84
  -9.548  0.3558E-84  0.1612E-84
  -9.547  0.3558E-84  0.1615E-84
  -9.546  0.3558E-84  0.1619E-84
  -9.545  0.3558E-84  0.1622E-84
  -9.544  0.3558E-84  0.1626E-84
  -9.543  0.3558E-84  0.1630E-84
  -9.542  0.3558E-84  0.1633E-84
  -9.541  0.3558E-84  0.1637E-84
  -9.540  0.3558E-84  0.1640E-84
  -9.539  0.3558E-84  0.1644E-84
  -9.538  0.3558E-84  0.1647E-84
  -9.537  0.3558E-84  0.1651E-84
  -9.536  0.3558E-84  0.1654E-84
  -9.535  0.3558E-84  0.1658E-84
  -9.534  0.3558E-84  0.1662E-84
  -9.533  0.3558E-84  0.1665E-84
  -9.532  0.3558E-84  0.1669E-84
  -9.531  0.3558E-84  0.1672E-84
  -9.530  0.3558E-84  0.1676E-84
  -9.529  0.3558E-84  0.1679E-84
  -9.528  0.3558E-84  0.1683E-84
  -9.527  0.3558E-84  0.1686E-84
  -9.526  0.3558E-84  0.1690E-84
  -9.525  0.3558E-84  0.1694E-84
  -9.524  0.3558E-84  0.1697E-84
  -9.523  0.3558E-84  0.1701E-84
  -9.522  0.3558E-84  0.1704E-84
  -9.521  0.3558E-84  0.1708E-84
  -9.520  0.3558E-84  0.1711E-84
  -9.519  0.3558E-84  0.1715E-84
  -9.518  0.3558E-84  0.1718E-84
  -9.517  0.3558E-84  0.1722E-84
  -9.516  0.3558E-84  0.1726E-84
  -9.515  0.3558E-84  0.1729E-84
  -9.514  0.3558E-84  0.1733E-84
  -9.513  0.3558E-84  0.1736E-84
  -9.512  0.3558E-84  0.1740E-84
  -9.511  0.3558E-84  0.1743E-84
  -9.510  0.3558E-84  0.1747E-84
  -9.509  0.3558E-84  0.1751E-84
  -9.508  0.3558E-84  0.1754E-84
  -9.507  0.3558E-84  0.1758E-84
  -9.506  0.3558E-84  0.1761E-84
  -9.505  0.3558E-84  0.1765E-84
  -9.504  0.3558E-84  0.1768E-84
  -9.503  0.3558E-84  0.1772E-84
  -9.502  0.3558E-84  0.1775E-84
  -9.501  0.3558E-84  0.1779E-84
  -9.500  0.3558E-84  0.1783E-84
  -9.499  0.3558E-84  0.1786E-84
  -9.498  0.3558E-84  0.1790E-84
  -9.497  0.3558E-84  0.1793E-84
  -9.496  0.3558E-84  0.1797E-84
  -9.495  0.3558E-84  0.1800E-84
  -9.494  0.3558E-84  0.1804E-84
  -9.493  0.3558E-84  0.1807E-84
  -9.492  0.3558E-84  0.1811E-84
  -9.491  0.3558E-84  0.1815E-84
  -9.490  0.3558E-84  0.1818E-84
  -9.489  0.3558E-84  0.1822E-84
  -9.488  0.3558E-84  0.1825E-84
  -9.487  0.3558E-84  0.1829E-84
  -9.486  0.3558E-84  0.1832E-84
  -9.485  0.3558E-84  0.1836E-84
  -9.484  0.3558E-84  0.1839E-84
  -9.483  0.3558E-84  0.1843E-84
  -9.482  0.3558E-84  0.1847E-84
  -9.481  0.3558E-84  0.1850E-84
  -9.480  0.3558E-84  0.1854E-84
  -9.479  0.3558E-84  0.1857E-84
  -9.478  0.3558E-84  0.1861E-84
  -9.477  0.3558E-84  0.1864E-84
  -9.476  0.3558E-84  0.1868E-84
  -9.475  0.3558E-84  0.1871E-84
  -9.474  0.3558E-84  0.1875E-84
  -9.473  0.3558E-84  0.1879E-84
  -9.472  0.3558E-84  0.1882E-84
